1.450000000000000000e+01 5.890716569111033583e-07 1.067918932644708209e-07
3.050000000000000000e+01 8.101130148092758918e-07 8.336960061026572151e-08
5.300000000000000000e+01 1.090969646854978984e-06 7.291621036922348483e-08
8.350000000000000000e+01 1.059922258900525476e-06 5.585333795599690885e-08
1.230000000000000000e+02 9.655385828468215002e-07 4.804568574946976115e-08
1.720000000000000000e+02 8.349763616290842341e-07 4.472125039651661106e-08
2.315000000000000000e+02 7.340298174171564609e-07 4.548107773738413864e-08
3.015000000000000000e+02 6.816792448925616670e-07 5.265004524350386973e-08
3.825000000000000000e+02 5.467640897900635926e-07 4.891966672748189987e-08
4.760000000000000000e+02 5.682274218175488571e-07 4.467526561556452817e-08
5.820000000000000000e+02 3.828231234415938333e-07 4.171786739699355994e-08
7.005000000000000000e+02 2.625346466399986406e-07 4.371609770547769478e-08
8.325000000000000000e+02 2.784454246286115579e-07 4.028291560653006520e-08
1.001000000000000000e+03 2.896967971558288447e-07 3.703289386267873811e-08
1.200000000000000000e+03 1.997850776135459595e-07 3.779824266586270775e-08
1.400000000000000000e+03 1.986649106648368521e-07 4.012276110398221585e-08
1.600000000000000000e+03 6.971152484095446970e-08 4.861246217178057845e-08
1.874000000000000000e+03 1.052318507718813626e-07 7.039315697039249356e-08
